vp	file	rhotic_label	rhotic_start	rhotic_end	rhotic_dur	rhotic_mid	no_closures_total	rhotic_centre_of_gravity	rhotic_sd	rhotic_skewness	rhotic_kurtosis	rhotic_central_moment	rhotic_intensity	rhotic_intensity_norm
8	vp008_Ohne_rustikal0	a_a_2_v	1.1355654117768477	1.195283	0.05971758822315243	0.6275002941115763	0	2248.96	1631.38	2.55	5.33	11067876662.64	71.19	82.83
8	vp008_Ohne_schreiben0	a_a_2_v	1.3561349547452093	1.423303327783823	0.06716837303861367	0.7452358504112183	0	1274.68	967.27	4.66	31.37	4216221256.08	68.57	79.61
8	vp008_Ohne_treten0	a_t_2_v	0.9256184656718583	0.9679146057342032	0.042296140062344834	0.505105372898274	1	2566.98	2376.15	1.75	2.22	23438775306.45	69.24	81.06
8	vp008_Ohne_umrunden0	a_t_2_v	1.5523656065030897	1.63483	0.08246439349691026	0.8586471967484551	1	2031.21	1643.13	2.6	6.9	11522913616.43	73.09	82.79
8	vp008_Ohne_vertrocknen0	a_a_2_v	1.5138027505509148	1.5547793148794813	0.040976564328566445	0.7978779396040239	0	1970.32	2402.9	1.8	2.34	24932974684.83	73.11	83.07
8	vp008_Ohne_zerkratzen0	a_t_2_v	1.6583633098114607	1.6978313819902282	0.039468072178767466	0.8686497270844978	1	1514.59	1229.41	3.44	14.4	6399962159.17	70.04	80.26
8	vp008_Ohne_zerschrammt0	a_a_2_v	2.001175183577895	2.040042443203393	0.03886725962549775	1.0394548514144453	0	1517.4	1263.66	3.75	19.73	7560008593.51	71.44	82.84
9	vp009_Bitte_Afrika0	u_f_2_u	1.075782	1.1347935503691355	0.059011550369135524	0.5969025503691355	0	3947.54	3417.28	0.9	-0.63	35729437026.17	45.37	54.39
9	vp009_Bitte_Australien0	u_f_1_u	1.423518804653184	1.4788351499959393	0.055316345342755424	0.7670757476693474	0	2562.3	2992.62	1.57	1.02	42202778332.8	53.74	61.46
9	vp009_Bitte_Befragung0	u_f_2_u	1.100601921514355	1.1651536135101128	0.06455169199575783	0.6148526527529353	0	2107.35	2477.15	2.01	2.89	30520528666.47	57.42	65.86
9	vp009_Bitte_Beitrag0	u_f_2_u	1.1471131398700753	1.233079341844544	0.08596620197446869	0.6595227719095064	0	1774.16	2230.28	2.28	4.74	25320999858.44	56.78	64.07
9	vp009_Bitte_Brise0	u_f_2_u	0.9576645535026432	1.019808548052703	0.06214399455005981	0.5409762713013815	0	3022.14	2914.95	1.07	-0.08	26393817323.45	60.38	70.23
9	vp009_Bitte_Brunnen0	u_f_2_v	0.9519692750272747	1.015737	0.0637677249727252	0.5397523624863625	0	3279.27	2816.99	1.31	0.75	29337928497.73	68.55	77.2
9	vp009_Bitte_Charakter0	u_a_2_v	0.930285192719031	0.9675258832028032	0.03724069048377221	0.5023832868432877	0	2754.64	2590.61	1.5	1.13	26080038714.75	69.55	77.11
9	vp009_Bitte_Chronologie0	u_f_2_u	0.9476827391994045	1.0148588658426316	0.06717612664322714	0.5410174962429294	0	3115.67	2997.61	1.29	0.51	34640391083.69	57.97	65.83
9	vp009_Bitte_Diaphragma0	u_f_2_u	1.419284082858457	1.485488	0.06620391714154295	0.7758459585707714	0	1030.1	1332.42	3.56	15.5	8410544793.88	59.07	67.53
9	vp009_Bitte_Draht0	u_t_2_v	1.215283	1.300964696849225	0.08568169684922511	0.693323196849225	1	2933.94	2991.73	1.31	0.5	35081005025.56	68.09	76.77
9	vp009_Bitte_Dramatik0	u_f_2_u	0.7128327254937464	0.786122	0.07328927450625355	0.42970563725312677	0	2903.65	2737.64	1.42	0.87	29118879271.28	62.28	71.22
9	vp009_Bitte_Dressur0	u_a_2_v	0.9762336149345169	1.0192603996201675	0.043026784685650576	0.5311435921529091	0	3523.09	2589.89	1.08	0.47	18705424842.2	69.9	77.77
9	vp009_Bitte_Einschraenkung0	u_f_2_u	1.205578	1.265624	0.060046000000000044	0.6628350000000001	0	3203.65	2622.79	1.18	0.21	21339783361.89	59.62	67.13
9	vp009_Bitte_Euro0	u_f_2_u	1.046014357688748	1.105896	0.05988164231125204	0.582888821155626	0	575.13	449.19	7.43	85.4	673429008.66	61.05	69.73
9	vp009_Bitte_Express0	u_f_2_u	1.389333103251518	1.4503029267508785	0.06096982349936053	0.7556363751251195	0	2456.52	2684.01	1.52	1.33	29456541233.49	60.71	68.53
9	vp009_Bitte_Fortschritt1	u_f_2_u	1.4095842417538864	1.4871977025670469	0.07761346081316045	0.7824055816901037	0	3250.15	2665.97	1.1	0.2	20921986971.97	49.73	57.46
9	vp009_Bitte_Fracht0	u_f_2_u	1.025578	1.0855922449766675	0.06001424497666741	0.5728032449766675	0	2489.88	2702.58	1.8	2.15	35496317380.91	55.68	64.89
9	vp009_Bitte_Frage0	u_f_2_u	1.3638072298113553	1.4306082920174945	0.06680106220613924	0.7487046771118169	0	2719.7	2803.38	1.5	1.09	33089489315.37	58.96	66.64
9	vp009_Bitte_Fragment0	u_f_2_u	1.225125	1.2830288051217225	0.05790380512172244	0.6704663051217225	0	2397.84	2616.04	1.73	1.97	31014751085.05	58.9	67.04
9	vp009_Bitte_Fraktion0	u_f_2_u	0.9122278285802625	0.9543095801885851	0.042081751608322615	0.4981956658984539	0	1824.44	2074.85	2.11	4.01	18814053357.42	57.29	68.61
9	vp009_Bitte_Franken0	u_f_2_u	1.087329650972174	1.162695448727289	0.07536579775511498	0.619030623241202	0	2707.43	2780.47	1.54	1.24	33209050212.93	54.07	62.77
9	vp009_Bitte_Franzose0	u_f_2_u	0.8339571025023312	0.8931724598857397	0.05921535738340844	0.47619390863457406	0	3937.74	2716.3	0.75	-0.59	14991705528.21	57.78	66.59
9	vp009_Bitte_Fratze0	u_f_2_u	1.1426950684823274	1.205397	0.06270193151767267	0.6340494657588364	0	2419.98	2592.81	1.49	1.14	25936709707.72	57.43	66.3
9	vp009_Bitte_Fremder0	u_a_2_v	1.0784925341285851	1.1203430407837298	0.04185050665514467	0.5810967737194372	0	2683.45	2556.69	1.55	1.56	25904673762.51	70.11	77.9
9	vp009_Bitte_Frequenz0	u_f_2_u	1.2861407468825055	1.3361311070484492	0.049990360165943715	0.6930607336071964	0	2990.5	3225.26	1.19	-0.08	39837251002.61	58.86	67.17
9	vp009_Bitte_Freund0	u_f_2_u	0.8723178920498894	0.9458052803044158	0.07348738825452639	0.509646334279471	0	3692.5	3145.47	0.77	-0.79	23912520394.55	55.07	68.17
9	vp009_Bitte_Friseur0	u_f_2_u	1.0014522503000138	1.055601	0.054148749699986176	0.5548748748499931	0	3268.85	3526.27	1.2	-0.2	52420785057.6	54.1	62.32
9	vp009_Bitte_Frist0	u_f_2_u	1.1585583445591843	1.225397	0.0668386554408158	0.6461178277204079	0	3239.84	3304.26	1.12	-0.21	40528226622.18	49.08	55.7
9	vp009_Bitte_Frosch0	u_f_2_u	0.8168754866281356	0.885941	0.0690655133718644	0.4775032566859322	0	2722.99	2589.21	1.52	1.71	26373883547.27	56.29	65.38
9	vp009_Bitte_Gefrierfach0	u_f_2_u	1.275283	1.3242848261622773	0.04900182616227733	0.6866433261622773	0	2238.55	2774.01	2.02	2.61	43184765353.75	54.15	63
9	vp009_Bitte_Gericht0	u_a_2_v	1.105578	1.1441198836561097	0.03854188365610978	0.5913308836561098	0	2780.2	3067.74	1.42	0.65	41084354973.71	68.83	79.03
9	vp009_Bitte_Gluecksbringer0	u_f_2_u	1.2700096348353218	1.3077973467788189	0.03778771194349706	0.672792529361158	0	967.82	1185.17	4.16	22.37	6921247616.62	62.08	70.15
9	vp009_Bitte_Groesse0	u_a_2_v	0.7968088024069515	0.8491855594647845	0.05237675705783296	0.4507811582613087	0	2363.18	2647.77	1.51	0.96	27939011585.9	74.3	83.42
9	vp009_Bitte_Gruppe0	u_f_2_v	0.915092285278631	0.9614459345836102	0.046353649304979205	0.5038997919442947	0	3158.15	3021.87	1.47	0.89	40555384540.19	67.14	77.26
9	vp009_Bitte_Gruss0	u_a_2_v	1.0179879261237659	1.0664775203709758	0.04848959424720989	0.5574835573090928	0	3277.85	2327.32	1.06	0.6	13387636363.82	72.86	82.03
9	vp009_Bitte_Heuschrecke0	u_f_2_u	1.365351	1.425397	0.060046000000000044	0.7427215	0	2556.8	2356.85	1.85	2.5	24217208188.8	59.65	68.05
9	vp009_Bitte_Kobra0	u_f_2_v	1.2421103186292077	1.3000305962161574	0.05792027758694962	0.6789754369015535	0	715.4	729.07	4.14	21.56	1605881256.9	59.21	66.52
9	vp009_Bitte_Kontrolle0	u_f_2_u	1.154098765880882	1.2402618237894418	0.08616305790855994	0.6632124408490009	0	1539.51	1692.76	2.3	5.65	11151262386.82	56.54	66.26
9	vp009_Bitte_Kostprobe0	u_f_2_u	1.4231358603291084	1.465533	0.04239713967089154	0.7539650698354458	0	764.24	867.04	4.94	29.75	3220847729.21	53.65	61.51
9	vp009_Bitte_Kratzer0	u_f_2_u	1.022811981444791	1.0931362425218951	0.07032426107710421	0.5817302517994997	0	1820.68	2292.83	2.3	4.53	27703904538.34	59.96	69.91
9	vp009_Bitte_Krawatte0	u_f_2_u	1.3709757070673998	1.414875	0.04389929293260031	0.7293871464663002	0	3762.27	3638.81	0.91	-0.77	43681936690.95	62.94	70.71
9	vp009_Bitte_Kredit0	u_f_2_u	0.9424168394256819	1.0065210890534726	0.06410424962779071	0.5353126693406316	0	1737.2	2110.17	2.33	5.46	21938596164.67	59.04	67
9	vp009_Bitte_Krug0	u_f_2_u	0.985714	1.0609610617089749	0.07524706170897488	0.5681040617089749	0	2047.06	2383.92	1.77	1.96	23914983444.83	54.73	64.2
9	vp009_Bitte_Mantra0	u_f_2_u	1.0979853611038342	1.193237402804239	0.0952520417004048	0.6442447222523219	0	3291.68	2549.28	1.13	0.65	18749663534.41	57.1	66.12
9	vp009_Bitte_Membran0	u_f_2_v	1.27804898729008	1.3342409334834988	0.05619194619341883	0.6952164398384588	0	2579.47	2463.74	1.89	2.66	28329770755.99	66.31	74.2
9	vp009_Bitte_Mikrofon0	u_f_2_u	1.1457210726321239	1.2319443054461054	0.08622323281398159	0.6590837691300435	0	3751.33	2494.5	0.93	-0.75	14451008646.1	53.95	64.04
9	vp009_Bitte_Moral0	u_f_2_v	1.1600746866964333	1.2168566426070484	0.05678195591061508	0.6368192992588317	0	3353.36	2818.13	0.74	-0.52	16670093916.52	62.46	70.24
9	vp009_Bitte_Praline0	u_f_2_u	1.0826703664829769	1.1371238326837751	0.05445346620079827	0.5957886494422867	0	2248.99	2183.66	1.81	2.72	18885094722.46	59.51	66.62
9	vp009_Bitte_Praxis0	u_f_2_u	1.15542	1.2224705206014812	0.06705052060148131	0.6447605206014813	0	2634.58	2866.21	1.25	0.21	29408245009.31	56.33	66.51
9	vp009_Bitte_Presse0	u_f_2_u	0.9944585005487874	1.07144595969308	0.07698745914429272	0.5742167094186864	0	4083.99	2941.6	0.75	-0.55	18992380818.49	61.33	70.62
9	vp009_Bitte_Prinzip0	u_f_2_u	0.9403351392196764	0.9894445096007475	0.049109370381071105	0.5192769399909093	0	2850.43	2779.07	1.05	-0.06	22607873633.58	57.84	66.11
9	vp009_Bitte_Probe0	u_f_2_u	0.9619733224529868	1.0415292612851064	0.07955593883211953	0.5605426000586129	0	3587.49	3046.56	0.76	-0.6	21620617479.18	56.42	64.93
9	vp009_Bitte_Profit0	u_f_2_u	1.0181154818516582	1.065578	0.04746251814834168	0.5565202590741708	0	2327.73	2926.32	1.97	2.53	49459973213.24	54.05	62.04
9	vp009_Bitte_Quadrat0	u_f_2_v	1.2012892219008713	1.2542074118992361	0.05291818999836484	0.6535628009488005	0	3334.78	3311.63	1	-0.52	36448736585.09	64.69	72.74
9	vp009_Bitte_Radio0	u_f_2_u	0.8983781897244758	0.9486256263421728	0.05024743661769704	0.49943653147993494	0	2578.15	2776.68	1.65	1.61	35264327527.2	62.06	69.95
9	vp009_Bitte_Rand0	u_f_2_v	0.9844264083036472	1.035601	0.051174591696352745	0.5433877958481763	0	2394.82	2462.33	1.76	2.13	26349954771.57	65.43	75.5
9	vp009_Bitte_Rast0	u_f_2_u	0.805941	0.8614818712386212	0.05554087123862117	0.4585113712386212	0	3098.99	3189.74	1.13	0.03	36792418639.04	62.44	70.76
9	vp009_Bitte_Ratte0	u_f_2_u	0.905714	0.9733131772876772	0.06759917728767717	0.5204561772876772	0	4394.86	3473.33	0.66	-1.06	27832259108.32	59.05	69.16
9	vp009_Bitte_Rebell0	u_f_2_u	1.0338958978561887	1.0802350467549362	0.04633914889874746	0.5632870978268418	0	2414.33	2376.57	1.58	2.01	21251376561.21	60.67	71.06
9	vp009_Bitte_Rechner0	u_f_2_v	1.0352344943395715	1.075374	0.040139505660428565	0.5577567528302143	0	3599.24	2759.37	0.8	-0.34	16845832419.11	72.54	81.65
9	vp009_Bitte_Rechnung0	u_f_2_v	1.099035004434824	1.146991560725291	0.04795655629046691	0.5974740585078789	0	2886.69	2868.93	1.5	1.09	35448126803.66	67.74	74.98
9	vp009_Bitte_Redakteur0	u_a_2_v	0.7361	0.7761	0.040000000000000036	0.40805	0	3179.18	3534.58	1.11	-0.28	49215957376.26	72.44	82.47
9	vp009_Bitte_Regen0	u_f_2_v	1.251973732540156	1.294359273057567	0.04238554051741095	0.668372406787489	0	2680.21	2215.39	1.21	1.16	13152077301.36	67.39	76.3
9	vp009_Bitte_Regisseur0	u_f_2_u	0.6887189937090866	0.7326213713537403	0.043902377644653656	0.38826187449919697	0	3920.57	2477.2	0.94	-0.32	14364512824.25	61.4	71.28
9	vp009_Bitte_Reh0	u_f_2_u	0.7620024840336425	0.8162240473272186	0.05422156329357619	0.4352228053103974	0	2446.91	2823.76	1.72	1.67	38624398012.97	60.44	69.32
9	vp009_Bitte_Reklame0	u_f_2_u	0.8174494383452441	0.8719824050506525	0.054532966705408414	0.46325768587803046	0	3396.72	3172.18	0.98	-0.39	31272956892.63	60.44	69.31
9	vp009_Bitte_Rennen0	u_f_2_v	0.7108589153516006	0.756145	0.04528608464839934	0.40071554232419965	0	2953.68	2896.19	1.16	-0.05	28298950052.33	70.67	78.21
9	vp009_Bitte_Reptil0	u_f_2_v	0.8901270322981709	0.935692	0.04556496770182905	0.4906284838509145	0	3809.9	3054.56	0.63	-1.05	17962537350.29	68.39	77.21
9	vp009_Bitte_Rest0	u_f_2_v	1.139930447166678	1.1839605345902426	0.04403008742356462	0.6139953110069036	0	2536.47	2689.28	1.78	2.22	34663146582.86	68.08	77.32
9	vp009_Bitte_Richter0	u_f_2_v	0.7848889332335389	0.842386394364676	0.05749746113113707	0.44994192774790653	0	2624.87	2375.81	1.42	1.02	19002603670.3	69.36	79.38
9	vp009_Bitte_Risiko0	u_f_2_u	0.9977013537728987	1.0468640029798701	0.04916264920697144	0.5480133260934208	0	3507.29	2859.44	0.92	-0.33	21509900848.75	62.85	70.35
9	vp009_Bitte_Risotto0	u_f_2_u	1.1992046159582135	1.2535616102015203	0.054356994243306866	0.6539593022224136	0	5175.54	3742.8	0.33	-1.54	17097898439.6	60.63	69.28
9	vp009_Bitte_Ritter0	u_f_2_u	1.1006373403041227	1.1524807667749584	0.05184342647083562	0.602162096622897	0	2648.57	2731.16	1.59	1.23	32293443626.61	65.25	74.14
9	vp009_Bitte_Rock0	u_f_2_v	0.8826628409435587	0.9429589691757675	0.06029612823220876	0.5016275487039881	0	2490.94	2490.71	1.57	1.91	24203729739.95	65.43	76.94
9	vp009_Bitte_Rohr0	u_f_2_u	1.1291674864002401	1.2166543206422606	0.08748683424202053	0.6520705774421406	0	1768.55	2216.28	2.2	3.85	23946921362.37	56.95	66.51
9	vp009_Bitte_Rolle0	u_f_2_vu	1.012433241266625	1.0651760168082804	0.05274277554165541	0.5589593961749679	0	2671.36	2561.31	1.5	1.56	25178238470.8	63.51	71.63
9	vp009_Bitte_Rose0	u_f_2_u	1.1841549100023183	1.2527471705027087	0.06859226050039036	0.6606697155015495	0	2392.95	2426.27	1.56	1.52	22307761609.5	56.88	64.51
9	vp009_Bitte_Rost0	u_f_2_u	0.8748981635064947	0.945805	0.07090683649350527	0.5083559182467526	0	2374.06	2972.08	1.83	2.04	48086081988.54	60.4	69.79
9	vp009_Bitte_Rotation0	u_a_2_v	1.0200215812590332	1.0549420119466937	0.034920430687660486	0.5449312213171771	0	3284.43	2936.28	0.92	-0.32	23265421993.45	68.31	76.67
9	vp009_Bitte_Roulette0	u_f_2_v	1.0312111857481494	1.0795112569698748	0.048300071221725416	0.5639056640958001	0	3654.97	2572.1	0.95	0.28	16248672582.45	69.82	79.45
9	vp009_Bitte_Rucksack0	u_f_2_u	1.0692261579560312	1.148785778625407	0.07955962066937583	0.6141726996473914	0	2930.97	2634.79	1.32	0.79	24108852604.02	64.68	72.83
9	vp009_Bitte_Ruhm0	u_f_2_v	0.7503020473524212	0.8000428227527857	0.04974077540036448	0.4248917990765751	0	3498.3	2507.61	0.87	-0.07	13730907358.73	70.67	79.49
9	vp009_Bitte_Ruine0	u_a_2_v	1.03542	1.0936034323581838	0.058183432358183795	0.5758934323581838	0	4653.94	3475.79	0.49	-1.16	20690585469.52	73.01	81.79
9	vp009_Bitte_Schranke0	u_f_2_u	1.4494359395907217	1.5186988593335176	0.06926291974279586	0.7939808895381567	0	4464.76	3303.05	0.72	-0.77	25890585564.65	57.66	67.07
9	vp009_Bitte_Schreck0	u_f_2_u	1.22517	1.2879888394131136	0.0628188394131135	0.6754038394131135	0	3413.95	2925.78	0.92	-0.33	22962654022.89	52.14	60.26
9	vp009_Bitte_Schritt0	u_f_2_uv	1.1936321652035162	1.2444302311937634	0.050798065990247165	0.6476141485920053	0	3841.97	3465.71	0.7	-0.96	29252042155.59	61.79	71.97
9	vp009_Bitte_Tracht0	u_f_2_u	1.0540213089858748	1.1413286801550593	0.08730737116918452	0.6143180256621219	0	2293.56	2599.14	1.72	1.67	30140049128.31	57.77	65.28
9	vp009_Bitte_Trage0	u_f_2_u	0.8210648496536203	0.906032	0.0849671503463797	0.4954995751731898	0	1338.38	1338.34	2.62	7.95	6274590355.03	61.29	69.57
9	vp009_Bitte_Tragoedie0	u_f_2_u	0.8834943998369654	0.9580856995673777	0.07459129973041223	0.5163384996488949	0	2785.35	2479.27	1.71	1.96	26107679771.53	57.36	67.6
9	vp009_Bitte_Traktor0	u_f_2_u	0.9943541686855304	1.0603887505052532	0.06603458181972277	0.563211666162488	0	2157.87	2422.77	2	3.26	28465025277.37	57.6	66.22
9	vp009_Bitte_Treppe0	u_f_2_u	1.116823837752602	1.1905505173015347	0.07372667954893264	0.6321385984252337	0	3531.97	2710.76	1.17	0.61	23211392145.15	53.78	61.34
9	vp009_Bitte_Tresor0	u_f_2_u	1.132251783710572	1.1863608539424721	0.05410907023190026	0.6202349620871862	0	2273.63	2469.92	1.78	2.24	26748973432.63	60.66	67.52
9	vp009_Bitte_Trikot0	u_f_2_u	0.9318978321914645	0.968747101423376	0.03684926923191145	0.5027981853276438	0	2787.53	2648.35	1.18	0.35	21870010913.71	58.61	67.31
9	vp009_Bitte_Trompete0	u_f_2_v	1.202758737754914	1.237066313443848	0.034307575688933944	0.635686944566391	0	2535.8	2406.51	1.42	1.17	19782236605.31	64.66	73.26
9	vp009_Bitte_Umfrage0	u_f_2_u	1.025941	1.107816872135753	0.08187587213575309	0.5948463721357531	0	1136.88	1269.93	3.39	13.51	6941523501.51	52.69	60.06
9	vp009_Bitte_Umrandung0	u_a_2_v	1.0069187443114958	1.0844887680636763	0.07757002375218058	0.5810293959079285	0	2875.07	2883.4	1.17	-0.16	27978153556.46	74.41	83.26
9	vp009_Bitte_Unterbrechung0	u_a_2_v	1.4060651182315758	1.447524527408018	0.0414594091764422	0.7444919682922301	0	4636.32	2492.63	-0.08	-1.29	-1217805259.79	66.98	72.94
9	vp009_Bitte_Vorfreude0	u_f_2_u	1.4422694878162508	1.507458992023132	0.0651895042068813	0.7863242481150067	0	2091.55	1933.07	2.13	4.77	15395447832.95	54.56	64.13
9	vp009_Bitte_Zebra0	u_a_2_v	1.016215690163719	1.066077	0.04986130983628101	0.5579691549181405	0	2129.23	2198.58	2.23	4.52	23743255247.53	65.39	75.65
9	vp009_Bitte_Zigarette0	u_a_2_v	1.1963479927643166	1.2239275207778595	0.02757952801354291	0.6257535243957012	0	4344.16	3158.28	0.77	-0.75	24330280657.27	67.08	75.95
9	vp009_Bitte_Zitrone0	u_f_2_u	1.1407171945677819	1.2248565560244427	0.08413936145666079	0.6544979587405517	0	751.17	1227.07	6.3	41.77	11639976342.21	56.38	64.81
9	vp009_Bitte_bankrott0	u_t_2_u	1.347612623458523	1.4002705470399124	0.05265792358138932	0.7264642353106509	2	865.14	1121.03	5.99	37.91	8439251189.2	54.58	64.12
9	vp009_Bitte_befreundet0	u_f_2_u	1.0965952432611186	1.165624	0.06902875673888142	0.6173263783694407	0	1715.34	2157.57	2.32	4.72	23351021137.92	55.76	64.15
9	vp009_Bitte_beruehmt0	u_f_2_v	1.120289142450845	1.163855733920977	0.04356659147013198	0.6037111626955545	0	3046.33	2791.13	1.05	0.03	22765756615.8	69.41	76.95
9	vp009_Bitte_praktikabel0	u_f_2_u	1.3386632263901566	1.3902823115877092	0.05161908519755265	0.7209506983926309	0	3713.18	2801.46	0.95	-0.12	20978893245.99	59.17	68.25
9	vp009_Bitte_verfrueht0	u_f_2_u	1.744308	1.8162614107365775	0.07195341073657757	0.9441074107365776	0	3928.29	3419.09	0.92	-0.72	36757713166.23	50.03	59.25
9	vp009_Danke_Anruf0	u_t_2_u	1.2181168800943656	1.2913203755004934	0.0732034954061278	0.6822619354533106	3	816.23	1165.15	5.18	30.03	8187757903.8	57.1	66.01
9	vp009_Danke_Aufprall0	u_f_2_u	1.4852870975201833	1.5462577398362378	0.060970642316054535	0.8036141910761462	0	823.74	466.55	4.59	35.03	466475293.09	53.66	60.21
9	vp009_Danke_Aufpreis0	u_f_2_u	1.425155869272704	1.4906285264907477	0.06547265721804374	0.7780505918543957	0	3942.53	1748.19	0.77	1.76	4139578976.75	55.48	63.6
9	vp009_Danke_Bedrohung0	u_f_2_v	1.2637336630221325	1.3368693840149513	0.07313572099281873	0.705002552503885	0	3112.63	3013.12	1.4	0.69	38358080761.89	71.4	80.03
9	vp009_Danke_Beratung0	u_f_2_v	1.2357432824167751	1.2804394513827104	0.04469616896593531	0.6625678101743229	0	2597.44	2486.15	2.11	3.29	32375408453.5	67.34	75.82
9	vp009_Danke_Beruf0	u_a_2_v	1.1020413784084835	1.1539813983422629	0.05194001993377939	0.6029607091380211	0	2518.98	2693.24	1.44	1.27	28163946645.7	69.4	78.39
9	vp009_Danke_Beschraenkung0	u_f_2_u	1.425923969829917	1.4736612132995826	0.04773724346966546	0.760699228384624	0	3248.08	2258.3	1.05	0.03	12119355579.8	56.65	63.78
9	vp009_Danke_Beschreibung0	u_f_2_u	1.125714	1.1983240096703878	0.07261000967038767	0.6354670096703877	0	2528.32	2304.94	1.5	1.62	18346398442.32	55.21	64.59
9	vp009_Danke_Brett0	u_f_2_u	0.9245040823327361	0.9828923831170367	0.058388300784300684	0.5206403419506687	0	4014.75	2691.05	0.85	-0.27	16660399366.73	57.69	67.68
9	vp009_Danke_Brikett0	u_f_2_u	1.112705943063967	1.1748465534579005	0.06214061039393348	0.618493581925917	0	2454.62	2351.65	1.55	1.53	20106506548.67	53.17	59.89
9	vp009_Danke_Brot0	u_f_2_u	1.3864646283788795	1.464825819818676	0.07836119143979658	0.7715935056292363	0	2985.68	1551.19	2.75	8.04	10245943020.37	57.52	67.52
9	vp009_Danke_Bruch0	u_f_2_vu	1.688090248355953	1.765365241907311	0.07727499355135792	0.9213201177293344	0	3977.44	2886.47	0.93	-0.22	22423138244.66	62	70.96
9	vp009_Danke_Brust0	u_f_2_u	1.0441694029008093	1.1165379288726154	0.0723685259718061	0.5944532274222107	0	2977.69	2585.67	1.17	0.36	20282468703.93	57.03	66.84
9	vp009_Danke_Drache0	u_a_2_v	1.049317151823719	1.1183334814614516	0.06901632963773263	0.5936749055495921	0	2508.03	2712.52	1.77	2.14	35281668903.18	69.81	77.92
9	vp009_Danke_Drama0	u_f_2_vu	0.9213051725464146	0.995782	0.0744768274535853	0.5351294137267926	0	2930.94	2549.03	1.15	0.3	19085492717.36	62.81	73.57
9	vp009_Danke_Druide0	u_f_2_vu	1.1642913087963145	1.242650615593231	0.0783593067969166	0.6605049611950738	0	2683.58	2575.73	1.74	1.94	29709109885.64	56.66	67.17
9	vp009_Danke_Einrichtung0	u_f_2_u	1.4627472966016148	1.5071747766445458	0.044427480042930956	0.7758011283437384	0	3722.81	2629.72	0.7	-0.22	12792536362.83	62.88	69.63
9	vp009_Danke_Februar0	u_f_2_u	1.0517840728151322	1.127236007075455	0.07545193426032282	0.6013439706678889	0	998.31	742.78	4.02	22.69	1646784935.13	51.94	61.73
9	vp009_Danke_Franzoesisch0	u_f_2_u	0.955737	0.9983506602953233	0.04261366029532332	0.5204821602953233	0	2504.41	2890.39	1.82	1.98	44038679348.6	56.73	66.87
9	vp009_Danke_Frieden0	u_f_2_u	0.845986	0.9083343633388081	0.06234836333880811	0.4853413633388081	0	2795.65	2207.94	1.69	2.53	18159603099.17	58.1	67.17
9	vp009_Danke_Frikadelle0	u_f_2_u	1.1431000984460584	1.1888284927661346	0.04572839432007614	0.6172784435431053	0	2789.7	2810.5	1.46	0.92	32366821190.71	52.91	62.38
9	vp009_Danke_Frisur0	u_f_2_u	1.0188853078589408	1.0685727065076516	0.049687398648710746	0.5591300525781812	0	1389.63	1983.91	3.03	8.92	23649048986.24	51.16	60.63
